Font Name,Family,Serif,Weight,Optical Size,Italic,Font Width,Style,Case,Glyph Name,Glyph Width,Glyph Height,Shape Width,Shape Height,Shape Area,On Curve Points,Total Points
NewCenturySchlbkLTStd-BoldItalic,New Century Schoolbook,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,n,620,1179,433,541,0.11980617747587315,14,26
NewCenturySchlbkLTStd-BoldItalic,New Century Schoolbook,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,o,614,1179,505,554,0.12533154207117417,12,36
NewCenturySchlbkLTStd-BoldItalic,New Century Schoolbook,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,p,629,1179,479,734,0.15460496790268843,16,36
NewCenturySchlbkLTStd-BoldItalic,New Century Schoolbook,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,q,629,1179,479,734,0.15598536940181956,16,36
NewCenturySchlbkLTStd-BoldItalic,New Century Schoolbook,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,r,409,1179,292,541,0.06787356208352481,10,18
NewCenturySchlbkLTStd-BoldItalic,New Century Schoolbook,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,s,509,1179,356,554,0.09296080645392923,21,53
NewCenturySchlbkLTStd-BoldItalic,New Century Schoolbook,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,t,374,1179,301,647,0.08344157630322027,17,27
NewCenturySchlbkLTStd-BoldItalic,New Century Schoolbook,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,u,620,1179,433,542,0.11991411096909466,14,26
NewCenturySchlbkLTStd-BoldItalic,New Century Schoolbook,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,v,517,1179,502,530,0.09308012794045839,7,7
NewCenturySchlbkLTStd-BoldItalic,New Century Schoolbook,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,w,770,1179,757,530,0.16704263126148897,13,13
NewCenturySchlbkLTStd-BoldItalic,New Century Schoolbook,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,x,613,1179,524,530,0.10587902630076688,12,12
NewCenturySchlbkLTStd-BoldItalic,New Century Schoolbook,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,y,522,1179,508,723,0.11542840097464768,8,8
NewCenturySchlbkLTStd-BoldItalic,New Century Schoolbook,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,z,573,1179,453,530,0.10930391199448529,10,10
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,A,689,1179,670,722,0.1633919360590916,11,11
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,B,575,1179,440,722,0.18472678988587624,22,48
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,C,691,1179,585,758,0.13936704747817094,14,38
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,D,749,1179,604,722,0.19202198701746323,16,36
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,E,541,1179,424,722,0.1408532086540671,12,12
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,F,536,1179,403,722,0.11672592163085938,10,10
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,G,722,1179,585,758,0.16027210459989658,16,40
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,H,734,1179,548,722,0.17419912300857843,12,12
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,I,288,1179,102,722,0.07410049438476562,4,4
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,J,311,1179,311,867,0.09942833395565258,9,19
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,K,652,1179,541,722,0.1535976634306066,11,11
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,L,533,1179,427,722,0.09939844468060663,6,6
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,M,861,1179,675,722,0.24495921415441174,13,13
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,N,738,1179,552,722,0.19562945646398205,10,10
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,O,776,1179,675,758,0.18902309642118567,16,48
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,P,552,1179,441,722,0.1440151065003638,16,32
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,Q,776,1179,749,885,0.21062411700977998,19,55
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,R,632,1179,528,722,0.17683657477883732,16,26
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,S,538,1179,439,758,0.13352909088134765,24,64
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,T,632,1179,615,722,0.11333016788258272,8,8
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,U,692,1179,518,740,0.15364208221435546,14,30
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,V,653,1179,631,722,0.13250358431946999,7,7
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,W,855,1179,853,722,0.24174334956150428,13,13
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,X,625,1179,591,722,0.1509408389820772,12,12
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,Y,623,1179,602,722,0.11602020263671875,9,9
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Upper,Z,604,1179,511,722,0.1492263569551356,10,10
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,a,552,1179,477,554,0.12142846163581399,26,64
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,b,629,1179,479,783,0.16036137973561004,16,36
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,c,512,1179,410,554,0.09092330932617188,14,38
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,d,629,1179,479,783,0.16036137973561004,16,36
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,e,557,1179,433,554,0.1187059290268842,15,37
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,f,367,1179,357,783,0.10003446317186543,17,27
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,g,623,1179,479,746,0.17249698919408463,23,57
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,h,620,1179,433,770,0.14289647270651423,14,26
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,i,289,1179,96,722,0.06024487813313802,8,8
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,j,304,1179,283,927,0.08959259706384996,13,23
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,k,584,1179,468,770,0.13464086196001837,11,11
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,l,289,1179,96,770,0.07416319847106934,4,4
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,m,933,1179,747,542,0.18594789505004883,20,38
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,n,620,1179,433,541,0.11980617747587315,14,26
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,o,614,1179,505,554,0.12533154207117417,12,36
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,p,629,1179,479,734,0.15460496790268843,16,36
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,q,629,1179,479,734,0.15598536940181956,16,36
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,r,409,1179,292,541,0.06787356208352481,10,18
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,s,509,1179,356,554,0.09296080645392923,21,53
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,t,374,1179,301,647,0.08344157630322027,17,27
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,u,620,1179,433,542,0.11991411096909466,14,26
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,v,517,1179,502,530,0.09308012794045839,7,7
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,w,770,1179,757,530,0.16704263126148897,13,13
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,x,613,1179,524,530,0.10587902630076688,12,12
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,y,522,1179,508,723,0.11542840097464768,8,8
NewCenturySchlbkLTStd-Italic,New Century Schoolbook,Serif,Bold,Text,Italic,Regular,Bold Italic,Lower,z,573,1179,453,530,0.10930391199448529,10,10
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,A,606,1001,628,660,0.11377882352941178,26,64
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,B,574,1001,488,652,0.1322613960784314,25,63
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,C,585,1001,503,670,0.09251254901960784,18,50
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,D,691,1001,593,652,0.1303948862745098,20,52
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,E,555,1001,464,651,0.1184564705882353,35,87
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,F,531,1001,436,651,0.10351665882352941,31,75
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,G,665,1001,573,670,0.11902280127002514,25,65
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,H,731,1001,629,650,0.14910999999999996,38,82
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,I,324,1001,242,650,0.06662117647058824,16,36
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,J,493,1001,438,670,0.07710517647058823,19,51
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,K,631,1001,593,651,0.13322268235294116,38,92
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,L,523,1001,461,650,0.08460705882352941,20,48
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,M,869,1001,773,650,0.18324647058823526,33,81
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,N,716,1001,631,657,0.14163297660004584,26,60
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,O,718,1001,618,670,0.12665364705882354,18,50
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,P,547,1001,456,651,0.10710098823529411,23,57
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,Q,718,1001,720,818,0.1501270588235294,27,75
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,R,600,1001,557,651,0.13224490588235294,30,74
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,S,492,1001,398,670,0.09829819607843138,24,68
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,T,567,1001,534,651,0.09679221176470588,23,57
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,U,669,1001,604,660,0.11881035294117646,26,64
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,V,624,1001,633,660,0.10649294117647058,24,62
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,W,880,1001,879,662,0.1757103764705882,32,82
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,X,589,1001,610,650,0.12750196078431375,40,96
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,Y,562,1001,581,651,0.0993783411764706,28,66
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Upper,Z,583,1001,522,652,0.11611736470588235,21,53
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,a,454,1001,412,440,0.07677741176470589,23,63
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,b,509,1001,467,714,0.1085308,24,64
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,c,403,1001,342,440,0.053110588235294125,13,37
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,d,521,1001,472,711,0.11186399999999999,28,74
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,e,445,1001,369,440,0.0725844705882353,19,53
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,f,334,1001,345,683,0.07577282352941178,23,65
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,g,466,1001,447,675,0.1230564705882353,37,101
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,h,545,1001,508,701,0.11041361071713984,30,78
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,i,266,1001,222,632,0.05116969411764705,18,44
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,j,244,1001,203,864,0.06259087058823529,16,42
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,k,499,1001,488,701,0.10732172549019607,34,88
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,l,256,1001,233,701,0.0640521568627451,13,33
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,m,812,1001,762,430,0.13363388235294119,45,115
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,n,558,1001,508,430,0.08994588235294118,30,76
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,o,505,1001,423,440,0.07663764705882352,18,50
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,p,522,1001,471,657,0.11164649363281133,30,76
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,q,507,1001,455,663,0.10647,28,72
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,r,375,1001,344,430,0.055687529411764705,22,58
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,s,401,1001,320,440,0.06460235294117647,24,68
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,t,358,1001,312,559,0.060187858823529415,22,64
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,u,528,1001,489,430,0.08245882352941176,23,61
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,v,473,1001,474,430,0.06714070588235294,24,62
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,w,680,1001,676,431,0.10625924705882353,32,82
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,x,474,1001,468,420,0.08016564705882352,40,96
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,y,462,1001,466,665,0.08385258823529411,27,71
ChaparralPro-Regular,Chaparral Pro,Serif,Regular,Text,Roman,Regular,Regular Roman,Lower,z,441,1001,388,421,0.07174500392156863,21,53
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,A,585,1001,624,659,0.10965760000000001,26,64
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,B,560,1001,520,652,0.12763858823529411,25,63
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,C,572,1001,522,670,0.08777788235294118,17,49
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,D,668,1001,632,652,0.12442716862745097,20,52
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,E,532,1001,520,651,0.11283999999999998,35,87
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,F,521,1001,519,651,0.09804825882352942,31,75
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,G,640,1001,559,670,0.1116246274509804,25,65
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,H,714,1001,724,651,0.14232136470588233,38,82
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,I,312,1001,340,650,0.06326666666666667,16,36
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,J,482,1001,507,664,0.07393054117647059,19,51
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,K,611,1001,639,651,0.12561236470588233,38,92
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,L,513,1001,475,650,0.07991176470588236,20,48
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,M,830,1001,861,650,0.1755764705882353,33,81
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,N,697,1001,730,656,0.13521317647058825,26,60
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,O,703,1001,612,670,0.1206,18,50
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,P,539,1001,517,651,0.10163003529411764,23,57
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,Q,702,1001,635,814,0.14189137254901965,27,75
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,R,580,1001,557,651,0.12513496470588234,30,74
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,S,488,1001,443,670,0.09311686274509803,24,68
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,T,558,1001,545,651,0.09182929411764706,23,57
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,U,647,1001,600,660,0.11350416634348112,26,64
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,V,594,1001,620,661,0.10124964705882354,24,62
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,W,843,1001,851,660,0.16739670588235295,32,82
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,X,590,1001,673,650,0.1200843137254902,40,96
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,Y,533,1001,568,651,0.09570465882352942,28,66
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Upper,Z,555,1001,573,651,0.11117548235294118,20,50
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Lower,a,461,1001,409,445,0.07851196078431373,24,64
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Lower,b,466,1001,416,713,0.1011956705882353,22,58
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Lower,c,360,1001,331,439,0.046726815686274514,13,37
ChaparralPro-Italic,Chaparral Pro,Serif,Regular,Text,Italic,Regular,Regular Italic,Lower,d,478,1001,475,712,0.10344941176470589,27,73
